Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longtitude,Industry,MRR,CPQ
Opp-002373,Acct-000002,Successful,TRUE,TRUE,12/30/16,36,,New Service,Wavelengths - Metro,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,"On Zayo Network
",39.745214,-104.996223,Telecommunications,2881700.185,7310037.815
Opp-002373,Acct-000002,Successful,TRUE,TRUE,12/30/16,36,,New Service,Wavelengths - Metro,Bldg-337227,Denver,111 S Kipling St,Denver,CO,80226,94.44,"Build in Progress
",39.7141317,-105.1098486,Telecommunications,2881700.185,7310037.815
Opp-002374,Acct-000053,Potential,FALSE,FALSE,1/30/17,,,New Service,Dark Fiber - Metro,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,"On Zayo Network
",32.9114239,-96.871178,Telecommunications,2323524.676,16110743.27
Opp-002374,Acct-000053,Potential,FALSE,FALSE,1/30/17,,,New Service,Dark Fiber - Metro,Bldg-118398,Dallas,14850 FAA Blvd,Fort Worth,TX,76155,220.01,"Not on Zayo Network
",32.83254,-97.04428,Telecommunications,2323524.676,16110743.27
Opp-002375,Acct-000108,Successful,TRUE,TRUE,12/30/16,36,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,"On Zayo Network
",39.5913091,-104.8470746,Media & Content,14236.65732,160964.9451
Opp-002376,Acct-000727,Potential,FALSE,FALSE,1/30/17,36,,New Service,IP Services,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,10011.34338,402116.5437
Opp-002377,Acct-000504,Potential,FALSE,FALSE,1/30/17,12,,New Service,Ethernet,Bldg-038120,Atlanta,190 Marietta St NW,Atlanta,GA,30303,170.13,"On Zayo Network
",33.7581629,-84.3944211,Telecommunications,10796.59234,1277528.372
Opp-002378,Acct-000643,Failed,TRUE,FALSE,1/30/17,36,,New Service,Ethernet,Bldg-038120,Atlanta,190 Marietta St NW,Atlanta,GA,30303,170.13,"On Zayo Network
",33.7581629,-84.3944211,Telecommunications,48411.00222,317279.9308
Opp-002379,Acct-000019,Potential,FALSE,FALSE,12/30/16,12,,New Service,IP Services,Bldg-138263,Denver,355 Inverness Dr S,Englewood,CO,80112,13.56,"On Zayo Network
",39.559499,-104.862592,Telecommunications,19979.85064,46872510.76
Opp-002380,Acct-000504,Successful,TRUE,TRUE,1/31/17,12,,New Service,Ethernet,Bldg-054725,Atlanta,1060 Techwood Dr NW,Atlanta,GA,30318,1340.72,"On Zayo Network
",33.7837702,-84.3923553,Telecommunications,10796.59234,1277528.372
Opp-002381,Acct-000007,Successful,TRUE,TRUE,12/30/16,12,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,"On Zayo Network
",32.8970767,-96.9829687,Telecommunications,1049807.216,3183446.942
Opp-002382,Acct-000681,Potential,FALSE,FALSE,1/30/17,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,IT Infrastructure,12170.43688,96032.65258
Opp-002383,Acct-000662,Failed,TRUE,FALSE,12/30/16,36,,New Service,IP Services,Bldg-114878,Dallas,100 Crescent Ct,Dallas,TX,75201,472.74,"On Zayo Network
",32.794308,-96.80332,Finance,0,61123.14176
Opp-002384,Acct-000278,Potential,FALSE,FALSE,12/30/16,24,,New Service,Wavelengths - Long Haul,Bldg-070381,Atlanta,950 E Paces Ferry Rd NE,Atlanta,GA,30326,105.37,"On Zayo Network
",33.8467249,-84.3571753,IT Infrastructure,151890.907,562704.8796
Opp-002385,Acct-000278,Potential,FALSE,FALSE,12/30/16,24,,New Service,Wavelengths - Long Haul,Bldg-070381,Atlanta,950 E Paces Ferry Rd NE,Atlanta,GA,30326,105.37,"On Zayo Network
",33.8467249,-84.3571753,IT Infrastructure,151890.907,562704.8796
Opp-002386,Acct-000850,Potential,FALSE,FALSE,1/31/17,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Healthcare,0,30057.88228
Opp-002387,Acct-000245,Potential,FALSE,FALSE,12/30/16,36,,New Service,IP Services,Bldg-508438,Dallas,101 W Magnolia St,Keene,TX,76059,,"Build in Progress
",32.3975777,-97.3270132,Telecommunications,0,9340560.858
Opp-002388,Acct-000224,Failed,TRUE,FALSE,12/31/16,12,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,393898.5734,3705224.611
Opp-002388,Acct-000224,Failed,TRUE,FALSE,12/31/16,12,,New Service,Dark Fiber - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,Telecommunications,393898.5734,3705224.611
Opp-002389,Acct-000116,Successful,TRUE,TRUE,12/31/16,36,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,177241.6104,519124.0786
Opp-002389,Acct-000116,Successful,TRUE,TRUE,12/31/16,36,,New Service,Wavelengths - Long Haul,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,"On Zayo Network
",39.5873873,-104.876543,Telecommunications,177241.6104,519124.0786
Opp-002390,Acct-000201,Potential,FALSE,FALSE,12/31/16,60,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Other Industry,228998.2833,938690.8278
Opp-002390,Acct-000201,Potential,FALSE,FALSE,12/31/16,60,,New Service,Dark Fiber - Metro,Bldg-127085,Dallas,2501 S TX-121 - Bldg 5,Lewisville,TX,75067,890.51,"On Zayo Network
",33.0000356,-96.9974001,Other Industry,228998.2833,938690.8278
Opp-002390,Acct-000201,Potential,FALSE,FALSE,12/31/16,60,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Other Industry,228998.2833,938690.8278
Opp-002391,Acct-001273,Successful,TRUE,TRUE,1/3/17,60,,New Service,IP Services,Bldg-259388,Dallas,2101 Browning Dr,Arlington,TX,76010,5714.34,"Build in Progress
",32.71062,-97.083051,Research & Education,0,0
Opp-002392,Acct-001274,Successful,TRUE,TRUE,1/3/17,60,,New Service,IP Services,Bldg-510639,Dallas,301 E 5th St,Ferris,TX,75125,,"Not on Zayo Network
",32.5356838,-96.6621034,Research & Education,0,0
Opp-002394,Acct-001275,Potential,FALSE,FALSE,1/4/17,60,,New Service,Ethernet,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,"On Zayo Network
",32.807183,-96.868566,Professional Services,0,0
Opp-002394,Acct-001275,Potential,FALSE,FALSE,1/4/17,60,,New Service,Ethernet,Bldg-118324,Dallas,2233 E Grauwyler Rd,Irving,TX,75061,140.39,"On Zayo Network
",32.83096,-96.9124,Professional Services,0,0
Opp-002395,Acct-000015,Failed,TRUE,FALSE,1/4/17,36,,New Service,Wavelengths - Long Haul,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Telecommunications,55469.44698,230375.0413
Opp-002396,Acct-000102,Potential,FALSE,FALSE,1/31/17,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,IT Infrastructure,155145.4748,2376608.246
Opp-002398,Acct-000101,Failed,TRUE,FALSE,1/31/17,36,,New Service,IP Services,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,"On Zayo Network
",32.8970767,-96.9829687,Media & Content,12200.62316,337326.4236
Opp-002399,Acct-001276,Successful,TRUE,TRUE,1/31/17,36,a0M60000009l9UcEAI,Negative Re-Rate/Move/Change,IP Services,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Research & Education,9885.75776,0
Opp-002400,Acct-000664,Failed,TRUE,FALSE,1/3/17,12,,New Service,Wavelengths - Metro,Bldg-037366,Atlanta,120 Satellite Blvd NW,Suwanee,GA,30024,405.19,"On Zayo Network
",34.0374641,-84.0572672,Finance,189040.8593,50503.85924
Opp-002400,Acct-000664,Failed,TRUE,FALSE,1/3/17,12,,New Service,Wavelengths - Metro,Bldg-037367,Atlanta,2525 Westside Pkwy,Alpharetta,GA,30004,1580.14,"On Zayo Network
",34.0826226,-84.267566,Finance,189040.8593,50503.85924
Opp-002401,Acct-000245,Potential,FALSE,FALSE,1/3/17,36,,New Service,IP Services,Bldg-223477,Dallas,600 S Bois D Arc St,Forney,TX,75126,25572.92,"Not on Zayo Network
",32.742277,-96.476944,Telecommunications,0,9340560.858
Opp-002402,Acct-000247,Failed,TRUE,FALSE,1/4/17,60,,New Service,Wavelengths - Long Haul,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,"On Zayo Network
",32.992076,-96.930441,Other Industry,19133.96174,803641.7905
Opp-002403,Acct-000019,Potential,FALSE,FALSE,1/31/17,36,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Telecommunications,19979.85064,46872510.76
Opp-002404,Acct-000245,Potential,FALSE,FALSE,1/4/17,36,,New Service,IP Services,Bldg-415940,Atlanta,300 E Lake Blvd SE,Atlanta,GA,30317,11141.95,"Not on Zayo Network
",33.7436218,-84.3159321,Telecommunications,0,9340560.858
Opp-002405,Acct-000019,Potential,FALSE,FALSE,1/31/17,36,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Telecommunications,19979.85064,46872510.76
Opp-002406,Acct-000074,Successful,TRUE,TRUE,1/31/17,60,,New Service,Dark Fiber - Metro,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,"On Zayo Network
",39.74576,-104.994423,Media & Content,662585.914,3829394.924
Opp-002406,Acct-000074,Successful,TRUE,TRUE,1/31/17,60,,New Service,Dark Fiber - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Media & Content,662585.914,3829394.924
Opp-002407,Acct-000173,Potential,FALSE,FALSE,1/31/17,36,,New Service,IP Services,Bldg-038067,Atlanta,10540 Duke Dr,Alpharetta,GA,30009,1273.54,"On Zayo Network
",34.0361583,-84.319454,IT Infrastructure,142133.2242,461646.027
Opp-002408,Acct-000709,Potential,FALSE,FALSE,1/31/17,36,,New Service,Wavelengths - Metro,Bldg-109473,Denver,1701 Bryant St,Denver,CO,80204,766.93,"On Zayo Network
",39.7439164,-105.0198759,Media & Content,0,197954.866
Opp-002408,Acct-000709,Potential,FALSE,FALSE,1/31/17,36,,New Service,Wavelengths - Metro,Bldg-141099,Denver,13655 E Broncos Pkwy,Englewood,CO,80112,310.44,"Build in Progress
",39.578826,-104.830782,Media & Content,0,197954.866
Opp-002409,Acct-000287,Potential,FALSE,FALSE,1/31/17,12,,New Service,Wavelengths - Long Haul,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,"On Zayo Network
",33.7338392,-84.4256845,IT Infrastructure,11530.071,250952.892
Opp-002410,Acct-000156,Potential,FALSE,FALSE,1/4/17,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,73067.13544,5187836.522
Opp-002411,Acct-000038,Potential,FALSE,FALSE,1/31/17,12,,New Service,Live Video,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,"On Zayo Network
",33.758884,-84.38769,Media & Content,1167625.834,418529.1948
Opp-002411,Acct-000038,Potential,FALSE,FALSE,1/31/17,12,,New Service,Live Video,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,"On Zayo Network
",33.7338392,-84.4256845,Media & Content,1167625.834,418529.1948
Opp-002412,Acct-000002,Successful,TRUE,TRUE,1/31/17,36,,New Service,Ethernet,Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,"On Zayo Network
",39.749356,-104.9906157,Telecommunications,2881700.185,7310037.815
Opp-002413,Acct-000559,Failed,TRUE,FALSE,1/4/17,60,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Healthcare,5451.8782,116854.4275
Opp-002413,Acct-000559,Failed,TRUE,FALSE,1/4/17,60,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Healthcare,5451.8782,116854.4275
Opp-002414,Acct-001277,Successful,TRUE,TRUE,1/31/17,36,a0M6000000LUQosEAH,Positive Re-Rate/Move/Change,IP Services,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,"On Zayo Network
",39.777368,-104.968254,Healthcare,1249.9554,0
Opp-002415,Acct-000019,Potential,FALSE,FALSE,1/31/17,36,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Telecommunications,19979.85064,46872510.76
Opp-002416,Acct-000033,Potential,FALSE,FALSE,1/31/17,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Media & Content,167298.2738,211456.0162
Opp-002416,Acct-000033,Potential,FALSE,FALSE,1/31/17,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Media & Content,167298.2738,211456.0162
Opp-002416,Acct-000033,Potential,FALSE,FALSE,1/31/17,,,New Service,Wavelengths - Long Haul,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,"On Zayo Network
",39.7451918,-104.9792774,Media & Content,167298.2738,211456.0162
Opp-002417,Acct-000667,Potential,FALSE,FALSE,1/4/17,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,1814.09032,355670.7938
Opp-002418,Acct-000654,Potential,FALSE,FALSE,1/31/17,36,,New Service,Ethernet,Bldg-109404,Atlanta,1075 Peachtree St NE,Atlanta,GA,30309,253.86,"Not on Zayo Network
",33.7834099,-84.3826676,Telecommunications,0,22071.17714
Opp-002419,Acct-000333,Potential,FALSE,FALSE,1/31/17,120,,New Service,Dark Fiber - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Finance,418964.342,19523.36844
Opp-002419,Acct-000333,Potential,FALSE,FALSE,1/31/17,120,,New Service,Dark Fiber - Long Haul,Bldg-461490,Denver,2701 W 160th Ave,Broomfield,CO,80023,,"Not on Zayo Network
",39.98657,-104.978328,Finance,418964.342,19523.36844
Opp-002420,Acct-000116,Potential,FALSE,FALSE,1/4/17,12,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,177241.6104,519124.0786
Opp-002420,Acct-000116,Potential,FALSE,FALSE,1/4/17,12,,New Service,Wavelengths - Long Haul,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,"On Zayo Network
",32.787255,-96.794118,Telecommunications,177241.6104,519124.0786
Opp-002421,Acct-000004,Potential,FALSE,FALSE,1/4/17,36,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,"On Zayo Network
",39.74556,-104.995682,Telecommunications,3038623.497,1805872.285
Opp-002422,Acct-000008,Failed,TRUE,FALSE,1/4/17,60,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,"On Zayo Network
",33.755431,-84.391561,Telecommunications,470863.9248,103522.916
Opp-002423,Acct-000296,Failed,TRUE,FALSE,1/4/17,36,,New Service,Wavelengths - Metro,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,"On Zayo Network
",39.5594507,-104.831897,Telecommunications,146938.3563,389154.0812
Opp-002423,Acct-000296,Failed,TRUE,FALSE,1/4/17,36,,New Service,Wavelengths - Metro,Bldg-231763,Denver,6116 E Warren Ave,Denver,CO,80222,344.99,"On Zayo Network
",39.677403,-104.916915,Telecommunications,146938.3563,389154.0812
Opp-002424,Acct-000200,Failed,TRUE,FALSE,1/4/17,36,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,IT Infrastructure,30990.55904,211826.0333
Opp-002424,Acct-000200,Failed,TRUE,FALSE,1/4/17,36,,New Service,Dark Fiber - Metro,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,"Not on Zayo Network
",32.8078387,-96.8576992,IT Infrastructure,30990.55904,211826.0333
Opp-002424,Acct-000200,Failed,TRUE,FALSE,1/4/17,36,,New Service,Dark Fiber - Metro,Bldg-496919,Dallas,820 Allen Commerce Pkwy,Allen,TX,75013,,"Build in Progress
",33.1360497,-96.6609107,IT Infrastructure,30990.55904,211826.0333
Opp-002425,Acct-000209,Successful,TRUE,TRUE,1/5/17,36,,New Service,Ethernet,Bldg-038083,Atlanta,1180 W Peachtree St NW,Atlanta,GA,30309,134.51,"On Zayo Network
",33.7869721,-84.3882771,Telecommunications,12521.43306,1262874.086
Opp-002426,Acct-000047,Potential,FALSE,FALSE,1/4/17,36,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,"On Zayo Network
",32.800805,-96.819612,Telecommunications,12426.81742,339626.9888
Opp-002427,Acct-001278,Potential,FALSE,FALSE,2/1/17,36,,New Service,Wavelengths - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,"On Zayo Network
",39.660966,-104.850001,Energy & Manufacturing,0,0
Opp-002427,Acct-001278,Potential,FALSE,FALSE,2/1/17,36,,New Service,Wavelengths - Metro,Bldg-066512,Denver,1050 17th St,Denver,CO,80265,67.01,"On Zayo Network
",39.748317,-104.9942425,Energy & Manufacturing,0,0
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,"On Zayo Network
",32.778334,-96.79855,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-144525,Dallas,7015 Westchester Dr,Dallas,TX,75205,2020.1,"Not on Zayo Network
",32.850694,-96.8070419,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223429,Dallas,117 Vernon Rd,Aledo,TX,76008,44192.63,"Not on Zayo Network
",32.717524,-97.61447,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223432,Dallas,129 W Wintergreen Rd,Cedar Hill,TX,75104,1355.18,"Not on Zayo Network
",32.619711,-96.948203,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223438,Dallas,170 Butcher Rd,Waxahachie,TX,75165,70532.99,"Not on Zayo Network
",32.459403,-96.841204,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223434,Dallas,132 E Ovilla Rd,Red Oak,TX,75154,54371.75,"Not on Zayo Network
",32.53173,-96.813537,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223436,Dallas,151 S Fm 5,Aledo,TX,76008,67982.01,"Not on Zayo Network
",32.680977,-97.680179,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223442,Dallas,200 Thunder Head Ln,Aledo,TX,76008,59208.23,"Not on Zayo Network
",32.671142,-97.647078,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223448,Dallas,2427 Carrick St,Dallas,TX,75234,425.01,"Build in Progress
",32.9214137,-96.8975084,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223453,Dallas,285 Uptown Blvd,Cedar Hill,TX,75104,1608.81,"Not on Zayo Network
",32.592693,-96.950907,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223447,Dallas,2100 E Campbell Rd,Richardson,TX,75081,5541.52,"Not on Zayo Network
",32.973006,-96.684115,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223451,Dallas,2602 S Belt Line Rd,Grand Prairie,TX,75052,14555.58,"Not on Zayo Network
",32.705128,-96.994172,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223452,Dallas,2621 W Airport Fwy,Irving,TX,75062,4598.85,"Not on Zayo Network
",32.8381753,-96.9824789,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223464,Dallas,400 Scenic Dr,Aledo,TX,76008,47310.98,"Not on Zayo Network
",32.697496,-97.615766,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-223480,Dallas,616 Eagle Dr,DeSoto,TX,75115,29039.83,"Not on Zayo Network
",32.5815035,-96.8702637,Telecommunications,0,9340560.858
Opp-002428,Acct-000245,Potential,FALSE,FALSE,2/1/17,120,,New Service,Dark Fiber - Metro,Bldg-237762,Dallas,408 S Fm 1187,Aledo,TX,76008,44037.54,"Not on Zayo Network
",32.692748,-97.603415,Telecommunications,0,9340560.858
Opp-002429,Acct-000245,Potential,FALSE,FALSE,2/1/17,36,,New Service,IP Services,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,"On Zayo Network
",32.778334,-96.79855,Telecommunications,0,9340560.858
Opp-002430,Acct-000817,Potential,FALSE,FALSE,2/1/17,,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,"On Zayo Network
",33.7775391,-84.4214611,Media & Content,6955.86304,112229.2883
Opp-002431,Acct-000519,Successful,TRUE,TRUE,2/1/17,36,,New Service,Wavelengths - Long Haul,Bldg-231754,Atlanta,400 Veterans Pkwy,Fayetteville,GA,30214,39064.18,"Not on Zayo Network
",33.4805616,-84.5089571,Media & Content,33522.25118,0
